Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Discounted Price,Sleeve,Collar
پیراهن مردانه ریبوک طرح دار مدل 5056,https://www.shixon.com/products/sh60155599/?sac=59,https://img.shixon.com/zoom/sh60155599_0925125850.jpg,https://img.shixon.com/zoom/sh60155599_0925035684.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه چهارخانه کامپیوتری پولو مدل 505,https://www.shixon.com/products/sh60155602/?sac=59,https://img.shixon.com/zoom/sh60155602_0929290516.jpg,https://img.shixon.com/zoom/sh60155602_0929465726.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه چهارخانه مدل 5665,https://www.shixon.com/products/sh60155619/?sac=59,https://img.shixon.com/zoom/sh60155619_0931584402.jpg,https://img.shixon.com/zoom/sh60155619_0932145321.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن راه راه پر خطی تک جیب 6578,https://www.shixon.com/products/sh60155628/?sac=59,https://img.shixon.com/zoom/sh60155628_0904228884.jpg,https://img.shixon.com/zoom/sh60155628_0904060844.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه استین بلند پولو,https://www.shixon.com/products/p60155633/?sac=59,https://img.shixon.com/products/14000218125005-a90c39d4-82ea-4ea3-ad6a-067371276e40.jpg,https://img.shixon.com/products/14000218125005-a0e71b40-6cec-4a71-9f95-ca966b1e4388.jpg,[],[],[],[],[],[],[],[],1190000,790000,[],[]
پیراهن مردانه چهارخانه مدل 5059,https://www.shixon.com/products/sh60155667/?sac=59,https://img.shixon.com/zoom/sh60155667_1002091659.jpg,https://img.shixon.com/zoom/sh60155667_1001521429.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه مدل چهارخانه 2023,https://www.shixon.com/products/sh60155668/?sac=59,https://img.shixon.com/zoom/sh60155668_0957314300.jpg,https://img.shixon.com/zoom/sh60155668_0957203684.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه مدل چهارخانه 2023,https://www.shixon.com/products/sh60155669/?sac=59,https://img.shixon.com/zoom/sh60155669_0958189097.jpg,https://img.shixon.com/zoom/sh60155669_0958406209.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه مدل چهارخانه 2023,https://www.shixon.com/products/sh60155670/?sac=59,https://img.shixon.com/zoom/sh60155670_1000184155.jpg,https://img.shixon.com/zoom/sh60155670_1000460531.jpg,[],[],[],[],[],[],[],[],1360000,550000,[],[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155483/?sac=59,https://img.shixon.com/products/14000213154558-c18d0fcd-af02-41f8-8580-2ac12bcd41f8.jpg,https://img.shixon.com/products/14000213154558-e2366085-932a-44dc-af31-5f452efd1aed.jpg,https://img.shixon.com/products/14000213154558-33b97a30-99f1-48c3-acd0-4de5f60945fa.jpg,https://img.shixon.com/products/14000213154558-e5d23d2e-788f-4b11-a09d-39864a3596aa.jpg,[],[],[],[],[],[],3900000,2700000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155484/?sac=59,https://img.shixon.com/products/14000213154557-dcffaeea-374a-4598-ae0b-e1bb3849170a.jpg,https://img.shixon.com/products/14000213154558-392f6856-2e3d-4c32-84c6-1aa00ca85eb5.jpg,https://img.shixon.com/products/14000213154558-69835073-bcc0-45cc-8144-6dba19e95417.jpg,https://img.shixon.com/products/14000213154558-9358f2a9-ca30-46c4-b390-9a037a00d9ca.jpg,[],[],[],[],[],[],3900000,2700000,کوتاه,[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60155485/?sac=59,https://img.shixon.com/products/14000213154558-6d32a6e6-7d5f-4ca2-a3b7-84308d09e754.jpg,https://img.shixon.com/products/14000213154558-ea5b0b2b-03f3-40bc-b9c1-ea79c5308ec3.jpg,https://img.shixon.com/products/14000213154558-495068df-155c-4620-8a29-793a5ec4e941.jpg,https://img.shixon.com/products/14000213154558-9a819f02-3505-45ab-9aee-cfe3f218c46e.jpg,https://img.shixon.com/products/14000213154558-ce12ad54-5cc1-48da-bc94-4d3f730c8fb5.jpg,[],[],[],[],[],3900000,2600000,کوتاه,[]
